N,Nx,nrun,runtime
1048576,4194304,22,0.666763457
1048576,4194304,18,0.66326578
1048576,4194304,8,0.66733316
1048576,4194304,7,0.666684304
1048576,4194304,24,0.663900261
1048576,4194304,14,0.667049296
1048576,4194304,5,0.664717586
1048576,4194304,4,0.665468399
1048576,4194304,13,0.663140902
1048576,4194304,1,0.672540921
1048576,4194304,19,0.67008151
1048576,4194304,11,0.666737285
1048576,4194304,12,0.667856321
1048576,4194304,6,0.670321133
1048576,4194304,9,0.661850969
1048576,4194304,17,0.665347557
1048576,4194304,3,0.660438706
1048576,4194304,10,0.661659853
1048576,4194304,2,0.669232907
1048576,4194304,15,0.661758598
1048576,4194304,20,0.671427762
1048576,4194304,16,0.664781949
1048576,4194304,25,0.66431038
1048576,4194304,21,0.664368632
1048576,4194304,23,0.663302378
1048576,65536,22,0.293339641
1048576,65536,18,0.294074293
1048576,65536,8,0.291811804
1048576,65536,7,0.293665337
1048576,65536,24,0.29423411
1048576,65536,14,0.29381585
1048576,65536,5,0.293448671
1048576,65536,4,0.295481577
1048576,65536,13,0.293721011
1048576,65536,1,0.295388795
1048576,65536,19,0.295757828
1048576,65536,11,0.294845128
1048576,65536,12,0.293757254
1048576,65536,6,0.293053032
1048576,65536,9,0.296841307
1048576,65536,17,0.296194917
1048576,65536,3,0.294845486
1048576,65536,10,0.293329796
1048576,65536,2,0.295032754
1048576,65536,15,0.294153678
1048576,65536,20,0.294867327
1048576,65536,16,0.29507606
1048576,65536,25,0.296393874
1048576,65536,21,0.294064005
1048576,65536,23,0.292466541
1048576,16384,22,0.240691586
1048576,16384,18,0.241155707
1048576,16384,8,0.24189901
1048576,16384,7,0.245177
1048576,16384,24,0.242320577
1048576,16384,14,0.24115797
1048576,16384,5,0.241503718
1048576,16384,4,0.237719628
1048576,16384,13,0.242643089
1048576,16384,1,0.243852451
1048576,16384,19,0.241898245
1048576,16384,11,0.242499564
1048576,16384,12,0.246407181
1048576,16384,6,0.239950504
1048576,16384,9,0.240786002
1048576,16384,17,0.240374883
1048576,16384,3,0.240432359
1048576,16384,10,0.240372639
1048576,16384,2,0.240281641
1048576,16384,15,0.248088627
1048576,16384,20,0.24142128
1048576,16384,16,0.238604913
1048576,16384,25,0.256819804
1048576,16384,21,0.240269141
1048576,16384,23,0.241944766
1048576,524288,22,0.378111503
1048576,524288,18,0.383196049
1048576,524288,8,0.383649086
1048576,524288,7,0.382727619
1048576,524288,24,0.378747206
1048576,524288,14,0.378888888
1048576,524288,5,0.381463612
1048576,524288,4,0.376997678
1048576,524288,13,0.381169768
1048576,524288,1,0.378758369
1048576,524288,19,0.386535384
1048576,524288,11,0.381304072
1048576,524288,12,0.38500135
1048576,524288,6,0.381077299
1048576,524288,9,0.38548946
1048576,524288,17,0.381754054
1048576,524288,3,0.381510911
1048576,524288,10,0.383370627
1048576,524288,2,0.381525218
1048576,524288,15,0.383726386
1048576,524288,20,0.382140676
1048576,524288,16,0.382846602
1048576,524288,25,0.3794005
1048576,524288,21,0.385001431
1048576,524288,23,0.37893758
1048576,1048576,22,0.411801066
1048576,1048576,18,0.411655624
1048576,1048576,8,0.417358658
1048576,1048576,7,0.416855814
1048576,1048576,24,0.412973946
1048576,1048576,14,0.414216826
1048576,1048576,5,0.417992367
1048576,1048576,4,0.419638184
1048576,1048576,13,0.420604297
1048576,1048576,1,0.414562803
1048576,1048576,19,0.408245327
1048576,1048576,11,0.411638962
1048576,1048576,12,0.411257951
1048576,1048576,6,0.423001848
1048576,1048576,9,0.419819915
1048576,1048576,17,0.414691249
1048576,1048576,3,0.414530932
1048576,1048576,10,0.414891194
1048576,1048576,2,0.412289018
1048576,1048576,15,0.415647582
1048576,1048576,20,0.414918147
1048576,1048576,16,0.418190087
1048576,1048576,25,0.411963682
1048576,1048576,21,0.413557755
1048576,1048576,23,0.416272481
1048576,8388608,22,0.779689073
1048576,8388608,18,0.777827365
1048576,8388608,8,0.782873598
1048576,8388608,7,0.777980737
1048576,8388608,24,0.785637833
1048576,8388608,14,0.778885433
1048576,8388608,5,0.780949116
1048576,8388608,4,0.782345259
1048576,8388608,13,0.777524522
1048576,8388608,1,0.780730754
1048576,8388608,19,0.781202954
1048576,8388608,11,0.784777015
1048576,8388608,12,0.783067178
1048576,8388608,6,0.779921829
1048576,8388608,9,0.778265567
1048576,8388608,17,0.777568032
1048576,8388608,3,0.779772096
1048576,8388608,10,0.778789094
1048576,8388608,2,0.778270162
1048576,8388608,15,0.778158424
1048576,8388608,20,0.778785609
1048576,8388608,16,0.779017493
1048576,8388608,25,0.780911704
1048576,8388608,21,0.780305108
1048576,8388608,23,0.785889962
1048576,1024,22,0.169530532
1048576,1024,18,0.170861932
1048576,1024,8,0.170887327
1048576,1024,7,0.174255136
1048576,1024,24,0.171688749
1048576,1024,14,0.168981117
1048576,1024,5,0.171656191
1048576,1024,4,0.172087802
1048576,1024,13,0.170755707
1048576,1024,1,0.171054534
1048576,1024,19,0.170300971
1048576,1024,11,0.174203306
1048576,1024,12,0.173131203
1048576,1024,6,0.169581174
1048576,1024,9,0.16918958
1048576,1024,17,0.171219598
1048576,1024,3,0.169313608
1048576,1024,10,0.171266215
1048576,1024,2,0.168303848
1048576,1024,15,0.171355344
1048576,1024,20,0.171808078
1048576,1024,16,0.171527291
1048576,1024,25,0.174607104
1048576,1024,21,0.168903223
1048576,1024,23,0.171200442
1048576,2048,22,0.185825269
1048576,2048,18,0.185760248
1048576,2048,8,0.185511063
1048576,2048,7,0.184975295
1048576,2048,24,0.185383411
1048576,2048,14,0.186069914
1048576,2048,5,0.186814187
1048576,2048,4,0.186878943
1048576,2048,13,0.186953735
1048576,2048,1,0.183078869
1048576,2048,19,0.187928285
1048576,2048,11,0.187720666
1048576,2048,12,0.186385343
1048576,2048,6,0.18509761
1048576,2048,9,0.187783163
1048576,2048,17,0.187458646
1048576,2048,3,0.185643159
1048576,2048,10,0.187187353
1048576,2048,2,0.18641494
1048576,2048,15,0.189523832
1048576,2048,20,0.18724681
1048576,2048,16,0.186645107
1048576,2048,25,0.186918474
1048576,2048,21,0.188263899
1048576,2048,23,0.18596913
1048576,4096,22,0.204701165
1048576,4096,18,0.203038252
1048576,4096,8,0.202727655
1048576,4096,7,0.203511103
1048576,4096,24,0.20447611
1048576,4096,14,0.203518107
1048576,4096,5,0.211291688
1048576,4096,4,0.203646408
1048576,4096,13,0.202194457
1048576,4096,1,0.20633223
1048576,4096,19,0.202950117
1048576,4096,11,0.203440932
1048576,4096,12,0.204426764
1048576,4096,6,0.20236433
1048576,4096,9,0.202768718
1048576,4096,17,0.203158645
1048576,4096,3,0.203767745
1048576,4096,10,0.201956659
1048576,4096,2,0.203641062
1048576,4096,15,0.202162081
1048576,4096,20,0.205181731
1048576,4096,16,0.2009661
1048576,4096,25,0.205735313
1048576,4096,21,0.210226825
1048576,4096,23,0.207050995
1048576,131072,22,0.324227536
1048576,131072,18,0.32152908
1048576,131072,8,0.323493472
1048576,131072,7,0.323770828
1048576,131072,24,0.324073724
1048576,131072,14,0.323240538
1048576,131072,5,0.323781448
1048576,131072,4,0.322544411
1048576,131072,13,0.326231441
1048576,131072,1,0.325083842
1048576,131072,19,0.324853596
1048576,131072,11,0.3240319
1048576,131072,12,0.323908741
1048576,131072,6,0.326634335
1048576,131072,9,0.322704923
1048576,131072,17,0.323350196
1048576,131072,3,0.323351379
1048576,131072,10,0.320762488
1048576,131072,2,0.325373679
1048576,131072,15,0.323934167
1048576,131072,20,0.350956332
1048576,131072,16,0.343095694
1048576,131072,25,0.324794902
1048576,131072,21,0.324589619
1048576,131072,23,0.323962076
1048576,8192,22,0.223292891
1048576,8192,18,0.223782296
1048576,8192,8,0.224277471
1048576,8192,7,0.22516555
1048576,8192,24,0.223530282
1048576,8192,14,0.221404903
1048576,8192,5,0.22302156
1048576,8192,4,0.2218591
1048576,8192,13,0.223105126
1048576,8192,1,0.22513729
1048576,8192,19,0.223359953
1048576,8192,11,0.221742103
1048576,8192,12,0.221928964
1048576,8192,6,0.223684442
1048576,8192,9,0.244192067
1048576,8192,17,0.221777989
1048576,8192,3,0.223719235
1048576,8192,10,0.221659565
1048576,8192,2,0.222375857
1048576,8192,15,0.221010689
1048576,8192,20,0.221209372
1048576,8192,16,0.222537531
1048576,8192,25,0.223692914
1048576,8192,21,0.221410604
1048576,8192,23,0.220504679
1048576,2097152,22,0.526301343
1048576,2097152,18,0.529861593
1048576,2097152,8,0.535717551
1048576,2097152,7,0.534457573
1048576,2097152,24,0.531809822
1048576,2097152,14,0.529172184
1048576,2097152,5,0.52900731
1048576,2097152,4,0.53176999
1048576,2097152,13,0.526987753
1048576,2097152,1,0.550644164
1048576,2097152,19,0.530072646
1048576,2097152,11,0.530436774
1048576,2097152,12,0.532844144
1048576,2097152,6,0.531358982
1048576,2097152,9,0.534494855
1048576,2097152,17,0.533717396
1048576,2097152,3,0.525590904
1048576,2097152,10,0.529773736
1048576,2097152,2,0.525521731
1048576,2097152,15,0.527519311
1048576,2097152,20,0.533206664
1048576,2097152,16,0.525780904
1048576,2097152,25,0.533083421
1048576,2097152,21,0.530617515
1048576,2097152,23,0.530669427
